year,month,day,hour,minute,AM/PM,location,type,gender
2018,4,14,1,50,AM,"Memorial Dr. near Industry Ave., Springfield",OPERATOR,F
2018,4,13,5,3,PM,"889 New Ashford Rd., Williamstown",MOTORCYCLE: OPERATOR,M
2018,4,10,6,19,PM,"North St. / SR-9 @ Cleveland Rd., Dalton",OPERATOR,M
2018,4,9,8,30,PM,"SR-145 (Revere Beach Parkway) by P.D., Revere",PEDESTRIAN,F
2018,4,8,1,21,AM,"3011 US-20 EAST, MM 25.2, Becket",OPERATOR,F
2018,4,7,9,40,AM,"578 Chandler St., Worcester",OPERATOR,M
2018,4,7,2,19,AM,"239 Center St., Bellingham",OPERATOR,M
2018,4,6,8,10,PM,"Aucoot Rd., east of 50 Aucoot Rd., Mattapoisett",OPERATOR,M
2018,4,5,6,20,PM,"I-84 WEST, EXIT 1, Sturbridge",OPERATOR,M
2018,4,4,12,35,AM,"SR-31 + Moy Ranch Rd., Holden",PASSENGER,M
2018,4,2,11,49,AM,"Milk St. + West Main St., West Brookfield",OPERATOR,M
2018,4,2,8,15,AM,"SR-2 West, East of EXIT 18/prior to EXIT 18, Phillipston",OPERATOR,M
2018,4,2,2,1,AM,"1112 Center St. NORTH, MM 5.5, Ludlow",OPERATOR,M
2018,4,2,1,52,AM,"770 Center St., Pembroke",OPERATOR,M
2018,4,1,6,39,PM,"Millbury St. @ Perry Ave., Worcester",MOTORCYCLE: PASSENGER,F
2018,4,1,5,14,PM,"18 Marlboro Rd., Berlin",OTHER,M
2018,3,31,6,1,PM,"I-495 NORTH, south of N. Broadway Overpass , Haverhill",PASSENGER,F
2018,3,27,8,59,AM,"100 Stafford Rd., Wales",OPERATOR,F
2018,3,26,2,37,PM,"309 Hope St., Fall River",OPERATOR,F
2018,3,26,11,35,AM,"Union St. + Silsbee St., Lynn",PEDESTRIAN,F
2018,3,15,3,37,PM,"240 North St., Randolph",OPERATOR,F
2018,3,14,10,55,PM,"I-495, Andover",PEDESTRIAN,M
2018,3,12,12,34,AM,"I-93 NORTH, North of I-495, Andover",OPERATOR,M
2018,3,11,1,50,AM,"SR-140 NORTH, MM 15.8 , Taunton",OPERATOR,M
2018,3,10,8,23,AM,"Merriam Ave. + Washington St., Leominster",OPERATOR,M
2018,3,9,8,29,PM,"US-20, Charlton",PEDESTRIAN,M
2018,3,9,7,6,AM,"West Wyoming Ave. + Berwick St., Melrose",PEDESTRIAN,M
2018,3,5,4,19,PM,"I-90 EAST, Charlton",OPERATOR,M
2018,3,3,6,59,PM,"643 State Rd., Dartmouth",PEDESTRIAN,F
2018,3,3,4,7,PM,"124 East Central St., Natick",OPERATOR,F
2018,3,1,10,47,PM,"Amherst Rd. + Federal St., Belchertown",OPERATOR,M
2018,2,28,2,45,PM,"Broadway + Central Ave., Revere",PEDESTRIAN,F
2018,2,25,2,30,AM,"I-95 South, MM 85.6, Newburyport",PEDESTRIAN,M
2018,2,24,7,11,AM,"East Main St. @ Veterans Bridge, Chicopee",OPERATOR,M
2018,2,23,7,55,AM,"I-195 EAST, MM 30.2, Mattapoisett",OPERATOR,F
2018,2,22,11,38,PM,"185 Mendon Rd., North Attleborough",OPERATOR,M
2018,2,21,9,40,PM,"I-93 North, north of EXIT 14 , Boston",PEDESTRIAN,M
2018,2,21,11,38,AM,"50 St. Peter St., Salem",OPERATOR,M
2018,2,20,3,54,PM,"43 Oregon Rd., Ashland",OPERATOR,F
2018,2,17,7,31,AM,"154 SR-8 NORTH, MM 5.5 + North Main St., Sandisfield",OPERATOR,F
2018,2,16,9,30,AM,"Dean St., Adams",PEDESTRIAN,F
2018,2,15,7,18,PM,"624 Worcester Rd. + Prospect St., Framingham",PEDESTRIAN,F
2018,2,15,1,10,PM,"I-90 EAST, MM 61.6, prior to EXIT 8, Palmer",OPERATOR,F
2018,2,14,6,41,PM,"Harkness Ave.& Gifford St., Springfield",PEDESTRIAN,F
2018,2,14,2,28,AM,"Wachusett St., Leominster",OPERATOR,M
2018,2,13,8,31,AM,"650 Main St., Dalton",PEDESTRIAN,M
2018,2,11,3,53,AM,"E. Ashland St. + Bennett St., Brockton",OPERATOR,M
2018,2,10,6,22,PM,"658 Webster St. SOUTH & Holland St., Needham",PEDESTRIAN,F
2018,2,10,6,22,PM,"658 Webster St. SOUTH & Holland St., Needham",PEDESTRIAN,F
2018,2,10,11,30,AM,"147 High St., Canton",PEDESTRIAN,M
2018,2,9,2,50,AM,"248 East Main St., Avon",PASSENGER,M
2018,2,8,10,31,PM,"Mass Ave. + Newbury St., Boston",PEDESTRIAN,M
2018,2,6,6,46,PM,"38 Monponsett St. + Palmer Mill Rd., Halifax",OPERATOR,M
2018,2,5,5,30,AM,"142 Feeding Hills Rd. EAST, Southwick",PASSENGER,M
2018,2,3,5,38,AM,"Acushnet Ave. + Coggeshall St., New Bedford",PEDESTRIAN,M
2018,2,1,8,0,AM,"Reservation Rd., near Long Plain Rd., Sunderland",OPERATOR,M
2018,1,31,1,22,AM,"344 Walpole St., Norwood",OPERATOR,F
2018,1,31,1,22,AM,"344 Walpole St., Norwood",PASSENGER,M
2018,1,30,6,40,PM,"77 Bouchard Ave., NORTH, Dracut",PEDESTRIAN,M
2018,1,28,5,41,PM,"514 Washington St., Norwood",PEDESTRIAN,F
2018,1,27,11,51,PM,"179 North Pearl St., Brockton",PEDESTRIAN,M
2018,1,27,11,31,PM,"Ireland St. NORTH, West Branch River, Chesterfield",OPERATOR,M
2018,1,27,12,32,PM,"Main St. + Park St., North Reading",PASSENGER,M
2018,1,27,6,52,AM,"75 Huntoon Memorial Hwy., Leicester",OPERATOR,M
2018,1,26,8,2,PM,"Parker St. + Vincent St., Springfield",PEDESTRIAN,M
2018,1,26,6,56,AM,"45 River St., Middleton",OPERATOR,M
2018,1,25,3,44,PM,"538 Central Turnpike, Sutton",OPERATOR,M
2018,1,22,10,21,PM,"I-95 SOUTH, ramp to I-495, Mansfield",OPERATOR,M
2018,1,22,9,0,PM,"Quincy Shore Dr., Quincy",OPERATOR,M
2018,1,22,8,50,PM,"2465 Roosevelt Ave., Springfield",PEDESTRIAN,F
2018,1,22,5,2,PM,"SR-2A + SR-140, Westminster",OPERATOR,M
2018,1,22,1,5,PM,"East Water St. + Howard St., Rockland",OPERATOR,M
2018,1,21,1,0,PM,"250 Pawtucket Blvd., Tyngsborough",OPERATOR,F
2018,1,20,7,8,AM,"I-91, MM 2.0, Longmeadow",OPERATOR,M
2018,1,19,2,7,PM,"981 Haverhill St., Rowley",OPERATOR,M
2018,1,19,1,2,PM,"207 River St. SR-202, Winchendon",OPERATOR,F
2018,1,19,7,25,AM,"44 Turnpike St. @ 4 Depot St., Easton",OPERATOR,M
2018,1,18,10,24,AM,"West St. & Fuller St., Ludlow",PASSENGER,M
2018,1,18,9,32,AM,"1153 N. Montello St. & Wilder St., Brockton",OPERATOR,F
2018,1,17,4,32,PM,"Union St. & Fencourt Ave., Randolph",OPERATOR,M
2018,1,16,3,32,PM,"SR-56, MM 9.4, Paxton",OPERATOR,M
2018,1,15,11,31,PM,"78 Fisher St., Westborough",OPERATOR,M
2018,1,14,5,53,PM,"Main St. @ Chestnut St., Lynnfield",PEDESTRIAN,M
2018,1,12,4,0,PM,"Mass Ave. & Newbury St., Boston",PEDESTRIAN,M
2018,1,12,7,54,AM,"Middle Rd. + Tea Ln., Chilmark",OPERATOR,M
2018,1,12,12,36,AM,"US-44 WEST, MM 31.4, Carver",PEDESTRIAN,M
2018,1,11,7,40,PM,"US-20 E. Hartford Turnpike, Shrewsbury",PEDESTRIAN,M
2018,1,11,11,18,AM,"55 Shore Dr., Worcester",OPERATOR,F
2018,1,5,7,52,PM,"1600 Falmouth Rd. (SR-28), Barnstable",PEDESTRIAN,M
2018,1,5,3,0,PM,"SR-121 NORTH + Carriage House Ln., Wrentham",OPERATOR,M
2018,1,3,8,39,AM,"SR-99 + Dunster Rd., 860 Broadway, Everett",PASSENGER,M
2018,1,3,8,39,AM,"SR-99 + Dunster Rd., 860 Broadway, Everett",PASSENGER,F
2017,12,29,11,50,AM,"SR-125 (South Main St. / Oxford Ave.), Haverhill",OPERATOR,F
2017,12,28,8,46,AM,"SR-12 (363 School St.), Winchendon",OPERATOR,M
2017,12,27,1,31,PM,"I-95 SOUTH, Boxford",OPERATOR,F
2017,12,27,10,0,AM,"SR-79, Fall River",OPERATOR,M
2017,12,24,9,20,PM,"SR-24 NORTH, Bridgewater",PEDESTRIAN,M
2017,12,23,6,20,PM,"I-195 WEST, Seekonk",PEDESTRIAN,M
2017,12,22,4,49,AM,"Columbus Ave. + Heath St., Boston",PASSENGER,M
2017,12,20,8,47,PM,"US-6 (Province Lands Rd.), Provincetown",OPERATOR,F
2017,12,20,2,20,PM,"Herald St. + Washington St., Boston",PEDESTRIAN,F
2017,12,20,5,30,AM,"SR-12 + Danielian Dr., West Boylston",OPERATOR,M
2017,12,19,5,7,PM,"Wareham St. + Barden Hill Rd., Middleborough",MOTORCYCLE: OPERATOR,M
2017,12,17,8,31,PM,"SR-2A (245 Ayer Rd.), Littleton",PEDESTRIAN,M
2017,12,17,4,5,PM,"US-202 (Maple St. @ Elm St.), Templeton",OPERATOR,F
2017,12,16,1,18,AM,"400 Commander Shea Blvd., Quincy",OPERATOR,M
2017,12,11,1,11,PM,"Turner Hill + Topsfield Rd., Ipswich",OPERATOR,F
2017,12,9,6,52,AM,"125 Sutton Ave., Oxford",OPERATOR,F
2017,12,6,2,14,PM,"SR-70 (873 Main St.), Boylston",OPERATOR,F
2017,12,5,11,10,PM,"I-93 SOUTH, EXIT 33, MM 23.6, Medford",OPERATOR,M
2017,12,4,11,35,PM,"I-93 NORTH, Quincy",OPERATOR,M
2017,12,4,6,49,AM,"Shrewsbury St. + Belmont St., Worcester",PEDESTRIAN,M
2017,12,2,5,2,PM,"SR-67 (Main St.), Warren",OPERATOR,M
2017,12,1,5,25,AM,"SR-138 (Broadway + East Broadway), Taunton",PEDESTRIAN,M
2017,11,30,7,45,AM,"85 Constitution Dr., Taunton",PEDESTRIAN,F
2017,11,29,12,10,PM,"SR-151 (Nathan Ellis Hwy. + Sam Turner Rd.), Falmouth",PASSENGER,M
2017,11,28,11,4,PM,"SR-105 (25 Thompson St.), Middleborough",OPERATOR,M
2017,11,28,1,33,PM,"SR-109 (Main St.), Medfield",OPERATOR,M
2017,11,27,6,35,PM,"Canal St. + Lyman St., Holyoke",PEDESTRIAN,F
2017,11,26,4,35,AM,"251 Barney's Joy Rd., Dartmouth",PASSENGER,M
2017,11,25,5,10,PM,"I-93 NORTH (Yankee Division Hwy.), Woburn",OPERATOR,F
2017,11,25,1,29,PM,"119 Carlisle Rd., Westford",MOTORCYCLE: OPERATOR,M
2017,11,24,6,29,PM,"SR-113 (73 Storey Ave. + Low St.), Newburyport",PEDESTRIAN,M
2017,11,21,11,11,AM,"Stackhouse St. + Faith St., Dartmouth",PEDESTRIAN,F
2017,11,21,6,40,AM,"I-495 SOUTH, MM 94.7, Andover",OPERATOR,F
2017,11,19,8,0,PM,"168 Athol Rd. NORTH, Orange",OPERATOR,F
2017,11,19,6,18,PM,"US-3 NORTH, Weymouth",PEDESTRIAN,M
2017,11,19,2,21,PM,"Pond St. + Lakeshore Dr., Westwood",BICYCLIST,M
2017,11,19,1,8,AM,"245 Purchase St., Milford",OPERATOR,M
2017,11,14,2,40,AM,"I-291 EAST, MM 2.6, Springfield",OPERATOR,M
2017,11,12,3,47,AM,"630 East St., Tewksbury",OPERATOR,F
2017,11,8,7,56,PM,"Thomas St. + Meadow St., Chicopee",OPERATOR,M
2017,11,8,5,22,PM,"135 Wellesley St., Weston",OPERATOR,M
2017,11,7,5,30,PM,"Douglas Rd., West Brookfield",PASSENGER,M
2017,11,7,5,30,PM,"Douglas Rd., West Brookfield",OPERATOR,F
2017,11,7,5,30,PM,"Douglas Rd., West Brookfield",PASSENGER,F
2017,11,6,5,0,PM,"SR-140 (Grafton St. + Municipal Dr.), Shrewsbury",PEDESTRIAN,F
2017,11,6,3,45,PM,"Colrain Shelburne Rd., Shelburne",OPERATOR,M
2017,11,4,9,35,PM,"US-6 (35 State Road), Westport",PEDESTRIAN,F
2017,11,3,8,0,PM,"SR-141 WEST, Chicopee",PEDESTRIAN,F
2017,11,3,1,53,PM,"65 East Cottage St., Boston",BICYCLIST,M
2017,10,31,3,16,PM,"Maple St. + Orchard St., Agawam",PEDESTRIAN,M
2017,10,31,1,40,PM,"294 State Rd. + Cook St., Tisbury",PEDESTRIAN,F
2017,10,30,1,0,AM,"US-3 NORTH, prior To EXIT 29, Billerica",PEDESTRIAN,F
2017,10,29,9,54,PM,"I-495, MM 110, Haverhill",OPERATOR,F
2017,10,29,6,27,PM,"859 Willard St., Quincy",PEDESTRIAN,M
2017,10,29,6,4,PM,"SR-9 (289 East Main St.), East Brookfield",PEDESTRIAN,F
2017,10,29,1,36,AM,"US-6 (Huttleston Ave.), Fairhaven",MOTORCYCLE: OPERATOR,M
2017,10,28,12,16,PM,"69 Sanford St. EAST, Berkley",PASSENGER,F
2017,10,28,7,50,AM,"SR-28 (Fellsway + Charles St.), Malden",PEDESTRIAN,F
2017,10,28,2,40,AM,"SR-140 NORTH, New Bedford",PEDESTRIAN,M
2017,10,28,12,17,AM,"SR-140 SOUTH, New Bedford",OPERATOR,M
2017,10,24,6,48,PM,"Russell St. + Stevin Dr., Woburn",MOTORCYCLE: OPERATOR,M
2017,10,24,2,47,PM,"Woodland Dr. + Beechnut St., Hanover",PASSENGER,F
2017,10,22,10,53,AM,"SR-2 EAST, west of Piper Rd. City, Acton",OPERATOR,M
2017,10,21,12,56,PM,"SR-18 (190 Bedford St.), Middleborough",MOTORCYCLE: OPERATOR,M
2017,10,20,9,5,PM,"SR-2 EAST, Westminster",OPERATOR,F
2017,10,18,5,28,AM,"452 Franklin Rd., Fitchburg",OPERATOR,M
2017,10,15,5,25,PM,"US-3 SOUTH (Pilgrim Hwy), Weymouth",OPERATOR,F
2017,10,14,1,37,PM,"Stockwell Dr., Avon",PEDESTRIAN,F
2017,10,13,7,27,PM,"198 Bay Rd., Norton",MOTORCYCLE: OPERATOR,M
2017,10,10,8,57,AM,"SR-146 NORTH, Uxbridge",OPERATOR,M
2017,10,7,7,53,PM,"45 Boston Rd., Westford",MOTORCYCLE: OPERATOR,M
2017,10,7,1,12,PM,"18 Fargo Rd., Holbrook",PEDESTRIAN,F
2017,10,7,6,30,AM,"SR-27 (Hudson Rd.), Sudbury",MOTORCYCLE: OPERATOR,M
2017,10,7,1,3,AM,"I-395 SOUTH , Auburn",OPERATOR,M
2017,10,5,5,55,PM,"I-495 NORTH, Westford",OPERATOR,F
2017,10,3,6,0,PM,"119 South St. + Reed Rd., Pepperell",OPERATOR,M
2017,10,3,2,19,PM,"174 Quincy St., Brockton",OPERATOR,F
2017,10,2,5,30,PM,"I-90 EAST, Lee",OPERATOR,M
2017,10,1,8,10,PM,"SR-2A (High St. SOUTH + Sanderson St. WEST), Greenfield",OPERATOR,M
2017,9,29,8,58,PM,"SR-35 (131 Water St.), Danvers",MOTORCYCLE: OPERATOR,M
2017,9,29,9,46,AM,"SR-18 (466 Main St.), Weymouth",MOTORCYCLE: OPERATOR,M
2017,9,24,8,51,PM,"SR-140 SOUTH, Freetown",OPERATOR,M
2017,9,24,7,16,PM,"89 Breckwood Blvd., Springfield",PEDESTRIAN,M
2017,9,24,2,21,PM,"Lee Rd. + Plunkett St., Lenox",PASSENGER,F
2017,9,24,2,21,PM,"Lee Rd. + Plunkett St., Lenox",OPERATOR,M
2017,9,23,5,21,PM,"Belmont Ave. + Hall St., Springfield",MOTORCYCLE: OPERATOR,M
2017,9,21,6,18,PM,"171 Water St., Framingham",OPERATOR,M
2017,9,21,1,47,AM,"US-6 (State Rd.) + SR-177 (American Legion Hwy.), Dartmouth",OPERATOR,M
2017,9,20,9,15,PM,"Melnea Cass Blvd. + Washington St., Boston",PEDESTRIAN,M
2017,9,17,11,1,PM,"1277 Main St., Springfield",OPERATOR,M
2017,9,17,7,46,PM,"US-1 (Washington St. + George St.), Plainville",MOTORCYCLE: OPERATOR,M
2017,9,15,4,23,PM,"Mt. Vernon St. + Walnut St., Peabody",OPERATOR,M
2017,9,15,3,39,PM,"US-20 + South Sturbridge Rd., Charlton",BICYCLIST,M
2017,9,14,10,1,PM,"259 Rindge Rd., Ashby",OPERATOR,M
2017,9,13,5,35,PM,"Reynolds Ave., Rehoboth",OPERATOR,M
2017,9,11,9,54,PM,"I-90 WEST, Blandford",PEDESTRIAN,F
2017,9,11,8,47,AM,"Miles Standish Blvd. + John Hancock Rd., Taunton",OPERATOR,F
2017,9,10,10,6,PM,"Whalom Rd. + Summer St., Lunenburg",OPERATOR,M
2017,9,10,8,42,PM,"I-291 EAST, EXIT 4 Off Ramp, Springfield",OPERATOR,M
2017,9,8,9,36,PM,"Broadway St. + Annis , Methuen",PEDESTRIAN,F
2017,9,8,4,14,PM,"SR-9 (351 East Main St.), East Brookfield",OPERATOR,F
2017,9,6,11,21,PM,"16 Winter St., Middleborough",MOTORCYCLE: OPERATOR,M
2017,9,5,2,15,PM,"134 Carver St., Granby",MOTORCYCLE: OPERATOR,M
2017,9,5,12,1,AM,"SR-128 NORTH (Yankee Division Hwy.), Beverly",PEDESTRIAN,M
2017,9,4,8,53,PM,"114 Cherry St., Brockton",MOTORCYCLE: OPERATOR,M
2017,9,3,12,54,PM,"600 Berkshire Ave., Springfield",PASSENGER,M
2017,9,2,5,5,PM,"468 Holyoke Rd., Westfield",OPERATOR,M
2017,9,1,6,35,PM,"SR-101 (30 Gardner Rd.), Ashburnham",OPERATOR,M
2017,8,31,8,39,PM,"SR-28 (Randolph Ave. & Hallen Ave.), Milton",MOTORCYCLE: OPERATOR,M
2017,8,30,6,51,PM,"I-495 NORTH, Taunton",OPERATOR,F
2017,8,30,5,15,PM,"South Main St. + Bryant St., Berkley",MOTORCYCLE: OPERATOR,M
2017,8,29,9,40,PM,"Middlesex Tpke. + Albion Rd., Bedford",OPERATOR,M
2017,8,27,9,20,PM,"I-195 EAST Off Ramp, Wareham",MOTORCYCLE: OPERATOR,M
2017,8,27,1,34,PM,"SR-21 (Cooley St. + Fair Oak Rd.), Springfield",MOTORCYCLE: OPERATOR,M
2017,8,25,10,22,PM,"I-495 SOUTH, EXIT 8 Off Ramp, Raynham",BICYCLIST,M
2017,8,24,9,45,AM,"I-95 NORTH near EXIT 38, Reading",MOTORCYCLE: OPERATOR,M
2017,8,23,8,45,PM,"I-290 WEST, EXIT 13, Worcester",PEDESTRIAN,M
2017,8,22,2,45,PM,"SR-130 (Main St.), Mashpee",OPERATOR,F
2017,8,21,6,15,AM,"I-95 SOUTH, Mansfield",OPERATOR,F
2017,8,19,11,1,AM,"William St. + Grassy Gutter Rd., Longmeadow",PEDESTRIAN,F
2017,8,17,11,39,PM,"SR-9 (Federal St.) + Rte. 202 (N Main St.), Belchertown",PEDESTRIAN,F
2017,8,17,11,14,PM,"171 John Scott Blvd, Norton",OPERATOR,M
2017,8,17,9,19,PM,"Main St + Chestnut St, Hudson",OPERATOR,M
2017,8,15,7,50,AM,"SR-112 (Jacksonville Rd.), Colrain",OPERATOR,M
2017,8,13,11,23,PM,"Dwight St. + SR-20A (Carew St.), Springfield",MOTORCYCLE: OPERATOR,M
2017,8,10,6,47,PM,"Bill Delahunt Pkwy., Weymouth",MOTORCYCLE: OPERATOR,M
2017,8,7,12,34,AM,"Palmer St., Quincy",PASSENGER,M
2017,8,6,9,13,PM,"SR-2A (East Broadway), near Minott Rd., Gardner",OPERATOR,M
2017,8,6,8,42,PM,"Pine St., Seekonk",OPERATOR,M
2017,8,5,1,12,PM,"US-20 (191 Main St.), Northborough",OPERATOR,F
2017,8,5,12,34,PM,"Church St. + Sterling Dr., North Adams",MOTORCYCLE: OPERATOR,M
2017,8,4,3,39,PM,"Thompson St. + Plain St., Middleborough",OPERATOR,F
2017,8,4,8,41,AM,"145 Broadway, Norwood",PEDESTRIAN,F
2017,8,4,5,38,AM,"I-495 NORTH, MM 55.4, Hopkinton",OPERATOR,F
2017,8,3,2,50,PM,"SR-123 (830 Belmont St.), Brockton",MOTORCYCLE: OPERATOR,M
2017,8,2,2,12,PM,"32 Franklin St., Worcester",PEDESTRIAN,M
2017,8,1,4,59,AM,"SR-24, Fall River",PASSENGER,M
2017,8,1,1,15,AM,"I-95 NORTH, Danvers",OPERATOR,M
2017,7,30,4,19,PM,"935 Hale St., Beverly",BICYCLIST,M
2017,7,30,8,2,AM,"100 Meadow Rd., Boston (Hyde Park)",OPERATOR,M
2017,7,30,4,3,AM,"125 Plain St., Braintree",PASSENGER,F
2017,7,29,12,35,PM,"SR-140 (126 Main St.), Foxborough",MOTORCYCLE: OPERATOR,M
2017,7,29,1,32,AM,"SR-128 SOUTH, north of EXIT 21, Danvers",MOTORCYCLE: OPERATOR,M
2017,7,25,8,15,PM,"SR-139 EAST (North Ave.) + Railroad St., Abington",OPERATOR,M
2017,7,25,3,0,PM,"SR-125 (N. Andover Bypass), Andover",PASSENGER,F
2017,7,23,5,53,PM,"I-90, Upton",PEDESTRIAN,F
2017,7,23,3,35,AM,"I-95 NORTH, Burlington",PEDESTRIAN,M
2017,7,23,3,16,AM,"SR-138 (Broadway St.), Raynham",OPERATOR,F
2017,7,22,7,24,PM,"SR-122 (95 Chandler Street) + Wellington St., Worcester",MOTORCYCLE: OPERATOR,M
2017,7,22,6,31,PM,"385 N. Montello St. + E. Ashland St., Brockton",PASSENGER,F
2017,7,21,8,50,AM,"US-1 (127 Washington St.), Foxborough",MOTORCYCLE: OPERATOR,M
2017,7,20,9,25,AM,"Pleasant St. + Church St., Ware",PEDESTRIAN,M
2017,7,17,1,15,PM,"SR-138 Broadway St. + Gilmore St., Raynham",MOTORCYCLE: OPERATOR,M
2017,7,16,11,58,AM,"367 Tremont St., Carver",OPERATOR,M
2017,7,15,7,50,PM,"32 Francis St., Worcester",MOTORCYCLE: OPERATOR,M
2017,7,15,4,1,PM,"US-20 (Page Blvd. + Rocus St.), Springfield",BICYCLIST,M
2017,7,15,5,25,AM,"I-95 NORTH, Mansfield",OPERATOR,M
2017,7,14,2,31,PM,"I-95 NORTH, Georgetown",OPERATOR,M
2017,7,14,10,21,AM,"Toner Blvd + I-95 NORTH, Attleboro",PASSENGER,F
2017,7,12,2,3,PM,"I-90 EAST, MM 129, Boston",PEDESTRIAN,F
2017,7,11,7,57,AM,"SR-110 WEST + Strathmore Rd., Methuen",OPERATOR,M
2017,7,10,8,34,PM,"Blacksmith Shop Rd., Falmouth",OPERATOR,M
2017,7,10,6,0,PM,"SR-16 Washington St. + Courtland St., Holliston",MOTORCYCLE: OPERATOR,M
2017,7,10,5,5,PM,"West Chestnut St. + Ettrick St., Brockton",OPERATOR,F
2017,7,6,3,30,PM,"St. Bernard St. + Boutelle St., Fitchburg",BICYCLIST,M
2017,7,6,2,4,PM,"SR-70 (1543 Lunenburg Rd.), Lancaster",OPERATOR,M
2017,7,5,12,7,AM,"I-495 NORTH, MM 1.2, Wareham",MOTORCYCLE: OPERATOR,M
2017,7,4,8,50,PM,"High St. + Valley Rd., Topsfield",MOTORCYCLE: OPERATOR,M
2017,7,2,4,7,PM,"SR-28 NORTH (General MacArthur Blvd.), Bourne",PASSENGER,F
2017,7,2,4,5,PM,"I-495 NORTH, EXIT 27 Off Ramp, Bolton",OPERATOR,M
2017,7,1,8,19,PM,"Jefferson Ave + Newcomb Ave., Saugus",MOTORCYCLE: OPERATOR,M
2017,7,1,5,0,PM,"US-5 (Brattleboro Rd.), Bernardston",OPERATOR,M
2017,6,30,9,57,PM,"SR-117(North Main St.) + Lunenburg Rd., Lancaster",OPERATOR,M
2017,6,30,3,53,PM,"67 Northbridge St., Mendon",OPERATOR,M
2017,6,27,11,48,AM,"Ocean Ave & Beach St., Marblehead",OPERATOR,M
2017,6,25,10,30,PM,"97 Hartford Ave. WEST, Mendon",MOTORCYCLE: OPERATOR,M
2017,6,24,10,16,PM,"US-6 (Wareham Rd.), Marion",MOTORCYCLE: OPERATOR,M
2017,6,23,7,50,PM,"6 Lee St., Lancaster",OPERATOR,F
2017,6,19,12,20,AM,"SR-12 (Water St.) + Benson St., Fitchburg",MOTORCYCLE: OPERATOR,M
2017,6,16,10,12,PM,"Quincy Shore Dr. + Alstead St., Quincy",PEDESTRIAN,M
2017,6,16,1,30,AM,"SR-18 (Bedford St.), Lakeville",OPERATOR,M
2017,6,14,7,30,PM,"Herring Pond Rd., Plymouth",OPERATOR,M
2017,6,13,6,23,PM,"I-93 SOUTH, north of EXIT 44, Andover",OPERATOR,M
2017,6,13,8,6,AM,"24 Revolutionary Rd., Acton",PEDESTRIAN,F
2017,6,12,11,34,PM,"E. Hoosac St., Adams",PASSENGER,M
2017,6,12,10,46,AM,"Fernwood Ave. + Chase Rd., Lynn",PASSENGER,F
2017,6,11,3,45,PM,"SR-109 (Main St.) + Eden St., Millis",OPERATOR,M
2017,6,11,9,20,AM,"I-93 SOUTH, Quincy",MOTORCYCLE: OPERATOR,M
2017,6,11,6,34,AM,"US-3 NORTH, Tyngsborough",OPERATOR,M
2017,6,11,3,30,AM,"Chelsea St. Bridge, Boston",PASSENGER,M
2017,6,11,3,30,AM,"Chelsea St. Bridge, Boston",OPERATOR,M
2017,6,10,10,45,AM,"I-90 WEST, Ludlow",PASSENGER,F
2017,6,7,9,16,PM,"SR-67 (North Brookfield Rd.), Barre",MOTORCYCLE: OPERATOR,M
2017,6,6,4,39,PM,"834 Plymouth St., Middleborough",OPERATOR,M
2017,6,5,7,27,AM,"59 Whitins Rd., Sutton",OPERATOR,M
2017,6,4,1,43,PM,"Middlesex St. + Brouilette St., Lowell",MOTORCYCLE: OPERATOR,M
2017,6,3,4,8,PM,"SR-110 (Amesbury Rd.) + Atwood St., Haverhill",OPERATOR,M
2017,5,31,5,0,PM,"Bridge St. + French St., Lowell",PEDESTRIAN,F
2017,5,29,8,33,PM,"571 Tremont St., Boston",PEDESTRIAN,M
2017,5,28,8,40,PM,"SR-24 SOUTH, (AMVETS Memorial Hwy.), West Bridgewater",MOTORCYCLE: OPERATOR,M
2017,5,28,2,0,AM,"SR-28 + Cottage Ln., Barnstable",PEDESTRIAN,M
2017,5,24,1,20,AM,"US-3 NORTH , Hingham",OPERATOR,F
2017,5,22,1,30,PM,"SR-6A + Merchants Rd., Sandwich",PEDESTRIAN,F
2017,5,22,1,30,PM,"SR-6A + Merchants Rd., Sandwich",PEDESTRIAN,F
2017,5,22,8,37,AM,"65 Watertown St., Watertown",PEDESTRIAN,M
2017,5,20,1,45,AM,"SR-117 (Lancaster St.) & Pennacook Dr., Leominster",MOTORCYCLE: OPERATOR,M
2017,5,19,12,36,PM,"US-20 (Boston Post Rd.), Weston",OPERATOR,F
2017,5,19,12,36,PM,"US-20 (Boston Post Rd.), Weston",OPERATOR,M
2017,5,19,9,35,AM,"Reed Rd. 195 EAST, Off Ramp, Dartmouth",BICYCLIST,M
2017,5,19,1,2,AM,"SR-12 (223 Central St.) + Crown St., Leominster",MOTORCYCLE: OPERATOR,M
2017,5,18,10,25,PM,"16 Merriam Rd., Grafton",OPERATOR,M
2017,5,18,10,25,PM,"SR-24 NORTH, Fall River",MOTORCYCLE: OPERATOR,M
2017,5,18,7,30,PM,"Dorchester Ave. + Columbia Rd., Boston",OPERATOR,M
2017,5,18,1,40,PM,"I-195 EAST, Dartmouth",PASSENGER,F
2017,5,18,1,40,PM,"I-195 EAST, Dartmouth",OPERATOR,F
2017,5,17,10,30,PM,"Commerce Way + ROUTE 44 WEST Off Ramp, Plymouth",PASSENGER,F
2017,5,17,10,30,PM,"Commerce Way + ROUTE 44 WEST Off Ramp, Plymouth",OPERATOR,F
